Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
90761,2024-10-01,11:24:48,CHATSWOOD,NSW,ADLV-24SS-ACAELG-BRN,2413,AE LOGO BALL CAP BROWN,NA,8809977033866.0,ADLV X JEONGHAN,CAP,109.0,1.0,109.0,Pat S,Offline,9.91,48.68,48.68,50.87,50.87,60.32
90761,2024-10-01,11:24:48,CHATSWOOD,NSW,14138-PRODUCT-DISCOUNT,0,L-SALES [10%]<br /> - AE LOGO BALL CAP BROWN,NA,8494068525813.386,NA,CAP,-10.9,1.0,-10.9,Pat S,Offline,-0.99,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90762,2024-10-01,11:49:03,QV MELBOURNE,VIC,ADLV-24SS-SSSVPG-PNK,2626,THE POWERPUFF GIRLS X acmé de la vie save the day t-shirts PINK,1,8809977037345.0,ADLV X POWERPUFF GIRLS,T-SHIRT,109.0,1.0,109.0,Ling Yao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90762,2024-10-01,11:49:03,QV MELBOURNE,VIC,ADLV-24SS-SSAMNF-CRM,2679,MY NAME IS FUZZY RABBIT SHORT SLEEVE T-SHIRT CREAM,1,8809977038281.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Ling Yao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90763,2024-10-01,12:04:50,QV MELBOURNE,VIC,ADLV-24SS-ZPCHPG-BLK,2637,THE POWERPUFF GIRLS X acmé de la vie Heart cut-out logo crop hoodie zip-up BLACK,NA,8809977037512.0,ADLV X POWERPUFF GIRLS,HOODIES,209.0,1.0,209.0,Ling Yao,Offline,19.0,92.28,92.28,51.43,51.43,116.72
90764,2024-10-01,12:04:55,CHADSTONE,VIC,ADLV-24SS-PTPLBS-BLK,2544,BASIC LOGO NEEDLEWORK SWEAT PANTS BLACK,1,8809977034054.0,LOGO PLAY,BOTTOMS (LONG),159.0,1.0,159.0,Evelyn Yang,Offline,14.45,73.43,73.43,49.2,49.2,85.57
90765,2024-10-01,12:28:26,CHADSTONE,VIC,24FW-TP-SS-AW-BBS-BLK,2763,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT BLACK,1,8800270903030.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Evelyn Yang,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90765,2024-10-01,12:28:26,CHADSTONE,VIC,FOLDED-POSTER,2812,FOLDED POSTER,NA,1122015.0,NA,Warehouse,0.0,1.0,0.0,Evelyn Yang,Offline,0.0,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90766,2024-10-01,12:42:14,QV MELBOURNE,VIC,24FW-TP-SS-LG-CES-CHA,2797,[acmé de la vie X HOSHI]  CHAIN EMBOSSING SCRIPT PRINTING SHORT SLEEVE T-SHIRT CHARCOAL,1,8800270903894.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Brandon Qiu,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90768,2024-10-01,12:45:56,THE GLEN,VIC,ADLV-24SS-SSABDF-BLK,2658,BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT BLACK,1,8809977038328.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Website Admin,Online,9.91,45.75,45.75,53.83,53.83,63.25
90769,2024-10-01,12:52:18,QV MELBOURNE,VIC,ADLV-21SS-HDBKBF-AST,660,ADLV BABY FACE HOODIE BLACK ASTRONAUT,1,8809692410973.0,BABY FACE,HOODIES,189.0,1.0,189.0,Ling Yao,Offline,17.18,89.93,89.93,47.66,47.66,99.07
90770,2024-10-01,12:53:46,CHATSWOOD,NSW,24FW-TP-SS-AW-BBS-BLK,2763,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT BLACK,1,8800270903030.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Pat S,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90770,2024-10-01,12:53:46,CHATSWOOD,NSW,24FW-TP-HD-AW-BBH-BLK,2760,[acmé de la vie X HOSHI]  BLOCK BEAR HOODIE BLACK,1,8800270902972.0,HOSHI X ADLV,HOODIES,189.0,1.0,189.0,Pat S,Offline,17.18,84.53,84.53,50.8,50.8,104.47
90771,2024-10-01,13:07:36,CHATSWOOD,NSW,24FW-TP-SS-KD-KDS-BLK,2744,KIDS BABY FACE DONUT 1 SHORT SLEEVE T-SHIRT BLACK,SIZE 120 (6 YRS),8800270900435.0,BABY FACE,KIDS COLLECTION,69.0,1.0,69.0,Website Admin,Online,6.27,30.24,30.24,51.79,51.79,38.760000000000005
90772,2024-10-01,13:23:27,QV MELBOURNE,VIC,24FW-TP-SS-AW-BBS-CCO,2764,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT COCOA,1,8800270903054.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Zachary Tao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90773,2024-10-01,13:31:12,CHATSWOOD,NSW,ADLV-24SS-SSAAER-NVY,2463,AE LOGO CAT EARPLUG ARTWORK SHORT SLEEVE T-SHIRT NAVY,1,8809977033309.0,ADLV X JEONGHAN,T-SHIRT,109.0,1.0,109.0,Pat S,Offline,9.91,48.68,48.68,50.87,50.87,60.32
90773,2024-10-01,13:31:12,CHATSWOOD,NSW,14034-PRODUCT-DISCOUNT,0,L-SALES [10%]<br /> - AE LOGO CAT EARPLUG ARTWORK SHORT SLEEVE T-SHIRT NAVY,NA,8494068525813.386,NA,T-SHIRT,-10.9,1.0,-10.9,Pat S,Offline,-0.99,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90774,2024-10-01,13:45:01,SYDNEY CBD,NSW,24FW-TP-SS-AW-BBS-CRM,2761,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT CREAM,1,8800270902996.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Lydia h,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90775,2024-10-01,13:48:44,SYDNEY CBD,NSW,24FW-TP-SS-KD-KDS-BLK,2744,KIDS BABY FACE DONUT 1 SHORT SLEEVE T-SHIRT BLACK,SIZE 110 (5 YRS),8800270900428.0,BABY FACE,KIDS COLLECTION,69.0,1.0,69.0,Lydia h,Offline,6.27,30.24,30.24,51.79,51.79,38.760000000000005
90776,2024-10-01,14:01:39,QV MELBOURNE,VIC,24FW-BT-LP-LG-BBP-NVY,2774,[acmé de la vie X HOSHI]  BASIC BIO WASHING PANTS NAVY,3,8800270903368.0,HOSHI X ADLV,BOTTOMS (LONG),189.0,1.0,189.0,Zachary Tao,Offline,17.18,84.53,84.53,50.8,50.8,104.47
90776,2024-10-01,14:01:39,QV MELBOURNE,VIC,24FW-BT-LP-LG-BBP-BLK,2770,[acmé de la vie X HOSHI]  BASIC BIO WASHING PANTS BLACK,3,8800270903207.0,HOSHI X ADLV,BOTTOMS (LONG),189.0,1.0,189.0,Zachary Tao,Offline,17.18,84.53,84.53,50.8,50.8,104.47
90777,2024-10-01,14:05:09,CHADSTONE,VIC,24FW-TP-SS-KD-KDS-BLK,2744,KIDS BABY FACE DONUT 1 SHORT SLEEVE T-SHIRT BLACK,SIZE 100 (3-4 YRS),8800270900411.0,BABY FACE,KIDS COLLECTION,69.0,1.0,69.0,Jelena Z,Offline,6.27,30.24,30.24,51.79,51.79,38.760000000000005
90777,2024-10-01,14:05:09,CHADSTONE,VIC,24FW-TP-SS-KD-KBS-LGN,2733,KIDS BASIC LOGO SHORT SLEEVE T-SHIRT LIGHT GREEN,SIZE 100 (3-4 YRS),8800270900015.0,LOGO PLAY,KIDS COLLECTION,69.0,1.0,69.0,Jelena Z,Offline,6.27,30.24,30.24,51.79,51.79,38.760000000000005
90778,2024-10-01,14:18:43,SYDNEY CBD,NSW,24FW-TP-SS-LG-UBS-BRN,2792,[acmé de la vie X HOSHI]  UPSIDE DOWN BASIC LOGO SHORT SLEEVE T-SHIRT BROWN,1,8800270903719.0,HOSHI X ADLV,T-SHIRT,89.0,1.0,89.0,Lydia h,Offline,8.09,38.0,38.0,53.03,53.03,51.0
90779,2024-10-01,14:21:31,SYDNEY CBD,NSW,24FW-TP-ZP-LG-BBZ-CCO,2766,[acmé de la vie X HOSHI]  BASIC BIO WASHING HOODIE ZIP UP COCOA,1,8800270903092.0,HOSHI X ADLV,ZIP-UP JACKET/HOODIE,229.0,1.0,229.0,Bao T,Offline,20.82,100.04,100.04,51.95,51.95,128.95999999999998
90779,2024-10-01,14:21:31,SYDNEY CBD,NSW,FOLDED-POSTER,2812,FOLDED POSTER,NA,1122015.0,NA,Warehouse,0.0,1.0,0.0,Bao T,Offline,0.0,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90779,2024-10-01,14:21:31,SYDNEY CBD,NSW,PHOTO-POSTCARD-SET,2813,PHOTO-POSTCARD-SET,NA,1122016.0,NA,Warehouse,0.0,1.0,0.0,Bao T,Offline,0.0,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90780,2024-10-01,14:30:16,QV MELBOURNE,VIC,ADLV-24SS-SSABDF-BLK,2658,BEAR DOLL FUZZY RABBIT SHORT SLEEVE T-SHIRT BLACK,2,8809977038335.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Zachary Tao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90781,2024-10-01,14:39:19,QV MELBOURNE,VIC,ADLV-24SS-PTPLBS-BLK,2544,BASIC LOGO NEEDLEWORK SWEAT PANTS BLACK,1,8809977034054.0,LOGO PLAY,BOTTOMS (LONG),159.0,1.0,159.0,Zachary Tao,Offline,14.45,73.43,73.43,49.2,49.2,85.57
90782,2024-10-01,14:40:00,SYDNEY CBD,NSW,24FW-TP-SS-LG-UBS-BLK,2789,[acmé de la vie X HOSHI]  UPSIDE DOWN BASIC LOGO SHORT SLEEVE T-SHIRT BLACK,2,8800270903665.0,HOSHI X ADLV,T-SHIRT,89.0,1.0,89.0,Lydia h,Offline,8.09,38.0,38.0,53.03,53.03,51.0
90783,2024-10-01,14:45:59,THE GLEN,VIC,ADLV-24SS-HDAFDG-BLK,2392,FUZZY DRAGON ARTWORK HOODIE BLACK,1,8809977032180.0,ART WORK,HOODIES,189.0,1.0,189.0,Neoul K,Offline,17.18,89.93,89.93,47.66,47.66,99.07
90784,2024-10-01,14:49:43,SYDNEY CBD,NSW,24FW-TP-SS-AW-BBS-CCO,2764,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT COCOA,1,8800270903054.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Lydia h,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90785,2024-10-01,14:51:42,SYDNEY CBD,NSW,24FW-TP-SS-AW-CDS-CHA,2784,[acmé de la vie X HOSHI]  CRAYON DRAWING LOGO SHORT SLEEVE T-SHIRT CHARCOAL,2,8800270903566.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90786,2024-10-01,14:52:35,SYDNEY CBD,NSW,24FW-TP-SS-AW-BBS-CCO,2764,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT COCOA,1,8800270903054.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Bao T,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90787,2024-10-01,14:55:46,SYDNEY CBD,NSW,24FW-TP-SS-AW-RRS-BRN,2783,[acmé de la vie X HOSHI]  RETRO RABBIT SHORT SLEEVE T-SHIRT BROWN,1,8800270903535.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Lydia h,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90787,2024-10-01,14:55:46,SYDNEY CBD,NSW,24FW-TP-SS-AW-BBS-CCO,2764,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT COCOA,1,8800270903054.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Lydia h,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90788,2024-10-01,15:11:53,SYDNEY CBD,NSW,24FW-TP-SS-LG-UBS-CHA,2791,[acmé de la vie X HOSHI]  UPSIDE DOWN BASIC LOGO SHORT SLEEVE T-SHIRT CHARCOAL,1,8800270903696.0,HOSHI X ADLV,T-SHIRT,89.0,1.0,89.0,Lydia h,Offline,8.09,38.0,38.0,53.03,53.03,51.0
90789,2024-10-01,15:16:21,QV MELBOURNE,VIC,24FW-BT-LP-KD-KBP-BLK,2737,KIDS BASIC LOGO PANTS BLACK,SIZE 110 (5 YRS),8800270900183.0,LOGO PLAY,KIDS COLLECTION,119.0,1.0,119.0,Zachary Tao,Offline,10.82,53.51,53.51,50.54,50.54,65.49000000000001
90789,2024-10-01,15:16:21,QV MELBOURNE,VIC,24FW-TP-HD-KD-KBH-MEL,2726,KIDS BASIC LOGO HOODIE MELANGE,SIZE 110 (5 YRS),8809977039745.0,LOGO PLAY,KIDS COLLECTION,119.0,1.0,119.0,Zachary Tao,Offline,10.82,53.51,53.51,50.54,50.54,65.49000000000001
90789,2024-10-01,15:16:21,QV MELBOURNE,VIC,24FW-TP-HD-KD-KDH-BLK,2742,KIDS BABY FACE DONUT 1 HOODIE BLACK,SIZE 130 (7-8 YRS),8800270900367.0,BABY FACE,KIDS COLLECTION,139.0,1.0,139.0,Zachary Tao,Offline,12.64,61.26,61.26,51.52,51.52,77.74000000000001
90790,2024-10-01,15:21:53,SYDNEY CBD,NSW,ADLV-23FW-KNLHCG-GRY,2304,LETTERING LOGO MOHAIR CADIGAN GREY,2,8809932244191.0,LOGO PLAY,KNIT/CARDIGAN,279.0,1.0,279.0,Lydia h,Offline,25.36,131.18,131.18,48.28,48.28,147.82
90790,2024-10-01,15:21:53,SYDNEY CBD,NSW,14136-PRODUCT-DISCOUNT,0,L-SALES [10%]<br /> - LETTERING LOGO MOHAIR CADIGAN GREY,NA,8494068525813.386,NA,KNIT/CARDIGAN,-27.9,1.0,-27.9,Lydia h,Offline,-2.54,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90791,2024-10-01,15:24:52,SYDNEY CBD,NSW,ADLV-23FW-HDTXAA-MEL,2489,ASTRONAUT ADVENTURE HOODIE MELANGE,1,8809932249622.0,ART WORK,HOODIES,209.0,1.0,209.0,Lydia h,Offline,19.0,98.18,98.18,48.33,48.33,110.82
90792,2024-10-01,15:35:32,SYDNEY CBD,NSW,24FW-TP-SS-LG-UBS-CHA,2791,[acmé de la vie X HOSHI]  UPSIDE DOWN BASIC LOGO SHORT SLEEVE T-SHIRT CHARCOAL,1,8800270903696.0,HOSHI X ADLV,T-SHIRT,89.0,1.0,89.0,Lydia h,Offline,8.09,38.0,38.0,53.03,53.03,51.0
90793,2024-10-01,15:58:51,CHADSTONE,VIC,24FW-TP-HD-AW-RRH-BLK,2756,[acmé de la vie X HOSHI]  RETRO RABBIT HOODIE BLACK,1,8800270902897.0,HOSHI X ADLV,HOODIES,189.0,1.0,189.0,Jelena Z,Offline,17.18,84.53,84.53,50.8,50.8,104.47
90793,2024-10-01,15:58:51,CHADSTONE,VIC,24FW-TP-HD-AW-RRH-CRM,2757,[acmé de la vie X HOSHI]  RETRO RABBIT HOODIE CREAM,1,8800270902910.0,HOSHI X ADLV,HOODIES,189.0,1.0,189.0,Jelena Z,Offline,17.18,84.53,84.53,50.8,50.8,104.47
90794,2024-10-01,16:17:07,CHADSTONE,VIC,24FW-TP-SS-AW-RRS-BLK,2782,[acmé de la vie X HOSHI]  RETRO RABBIT SHORT SLEEVE T-SHIRT BLACK,1,8800270903511.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Jelena Z,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90795,2024-10-01,16:18:15,QV MELBOURNE,VIC,ADLV-24SS-PTPLBS-BLK,2544,BASIC LOGO NEEDLEWORK SWEAT PANTS BLACK,0,8809977034047.0,LOGO PLAY,BOTTOMS (LONG),159.0,1.0,159.0,Ling Yao,Offline,14.45,73.43,73.43,49.2,49.2,85.57
90795,2024-10-01,16:18:15,QV MELBOURNE,VIC,24FW-TP-SS-AW-TGS-CHA,2787,[acmé de la vie X HOSHI]  TAPE TYPOGRAPHIC SHORT SLEEVE T-SHIRT CHARCOAL,1,8800270903610.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Ling Yao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90796,2024-10-01,16:21:21,CHADSTONE,VIC,ADLV-23FW-LSATHK-BPP,2143,ADLV X SANRIO HELLO KITTY ARTWORK LONG SLEEVE T-SHIRT BLUE PURPLE,2,8809932246164.0,ADLV X HELLO KITTY,LONG SLEEVE T-SHIRT,119.0,1.0,119.0,Evelyn Yang,Offline,10.82,56.93,56.93,47.38,47.38,62.07
90796,2024-10-01,16:21:21,CHADSTONE,VIC,13876-PRODUCT-DISCOUNT,0,L-SALES [60%]<br /> - ADLV X SANRIO HELLO KITTY ARTWORK LONG SLEEVE T-SHIRT BLUE PURPLE,NA,8494068525813.386,NA,LONG SLEEVE T-SHIRT,-71.4,1.0,-71.4,Evelyn Yang,Offline,-6.49,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90797,2024-10-01,16:24:54,QV MELBOURNE,VIC,24FW-TP-SS-AW-BBS-CRM,2761,[acmé de la vie X HOSHI]  BLOCK BEAR SHORT SLEEVE T-SHIRT CREAM,1,8800270902996.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Zachary Tao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90798,2024-10-01,16:28:29,CHADSTONE,VIC,24FW-TP-ZP-LG-BBZ-CRM,2768,[acmé de la vie X HOSHI]  BASIC BIO WASHING HOODIE ZIP UP CREAM,1,8800270903139.0,HOSHI X ADLV,ZIP-UP JACKET/HOODIE,229.0,1.0,229.0,Evelyn Yang,Offline,20.82,100.04,100.04,51.95,51.95,128.95999999999998
90798,2024-10-01,16:28:29,CHADSTONE,VIC,24FW-TP-SS-LG-UBS-BRN,2792,[acmé de la vie X HOSHI]  UPSIDE DOWN BASIC LOGO SHORT SLEEVE T-SHIRT BROWN,1,8800270903719.0,HOSHI X ADLV,T-SHIRT,89.0,1.0,89.0,Evelyn Yang,Offline,8.09,38.0,38.0,53.03,53.03,51.0
90799,2024-10-01,16:33:43,CHADSTONE,VIC,24FW-TP-SS-KD-KBS-LGN,2733,KIDS BASIC LOGO SHORT SLEEVE T-SHIRT LIGHT GREEN,SIZE 130 (7-8 YRS),8800270900046.0,LOGO PLAY,KIDS COLLECTION,58.65,1.0,58.65,Qian Min C,Offline,5.33,30.24,30.24,43.28,43.28,28.41
90799,2024-10-01,16:33:43,CHADSTONE,VIC,24FW-TP-SS-KD-KBS-LYW,2734,KIDS BASIC LOGO SHORT SLEEVE T-SHIRT LIGHT YELLOW,SIZE 130 (7-8 YRS),8800270900084.0,LOGO PLAY,KIDS COLLECTION,58.65,1.0,58.65,Qian Min C,Offline,5.33,30.24,30.24,43.28,43.28,28.41
90800,2024-10-01,16:34:48,CHADSTONE,VIC,ADLV-24SS-LSCSMS-DMT,2565,SYMBOL NEEDLEWORK VELOUR LONG SLEEVE DARK MINT,1,8809977035617.0,LOGO PLAY,LONG SLEEVE T-SHIRT,159.0,1.0,159.0,Qian Min C,Offline,14.45,73.43,73.43,49.2,49.2,85.57
90801,2024-10-01,16:46:43,THE GLEN,VIC,ADLV-23FW-CTHWLG-GRY,2293,HOODIE WOOL LONG COAT GREY,1,8809932244887.0,LOGO PLAY,HOODIES,619.0,1.0,619.0,Victor Z,Offline,56.27,296.18,296.18,47.37,47.37,322.82
90801,2024-10-01,16:46:43,THE GLEN,VIC,14191-PRODUCT-DISCOUNT,0,L-SALES [40%]<br /> - HOODIE WOOL LONG COAT GREY,NA,8494068525813.386,NA,HOODIES,-247.6,1.0,-247.6,Victor Z,Offline,-22.51,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90802,2024-10-01,16:52:38,CHADSTONE,VIC,24FW-TP-SS-AW-RRS-CRM,2781,[acmé de la vie X HOSHI]  RETRO RABBIT SHORT SLEEVE T-SHIRT CREAM,1,8800270903498.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Jelena Z,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90803,2024-10-01,16:59:13,QV MELBOURNE,VIC,ADLV-24SS-SSAVOB-WIN,2470,VINTAGE OVERLAP BEAR SHORT SLEEVE T-SHIRT WINE,2,8809977033453.0,ADLV X JEONGHAN,T-SHIRT,109.0,1.0,109.0,Zachary Tao,Offline,9.91,48.68,48.68,50.87,50.87,60.32
90803,2024-10-01,16:59:13,QV MELBOURNE,VIC,14185-PRODUCT-DISCOUNT,0,L-SALES [40%]<br /> - VINTAGE OVERLAP BEAR SHORT SLEEVE T-SHIRT WINE,NA,8494068525813.386,NA,T-SHIRT,-43.6,1.0,-43.6,Zachary Tao,Offline,-3.96,62.137158555729975,61.61520635621276,52.34146139913968,51.87755829748698,75.61848598543368
90804,2024-10-01,16:59:27,QV MELBOURNE,VIC,24FW-TP-SS-LG-CES-BLK,2799,[acmé de la vie X HOSHI]  CHAIN EMBOSSING SCRIPT PRINTING SHORT SLEEVE T-SHIRT BLACK,1,8800270903931.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Jelena Z,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90804,2024-10-01,16:59:27,QV MELBOURNE,VIC,ADLV-24SS-PTPLBS-BLK,2544,BASIC LOGO NEEDLEWORK SWEAT PANTS BLACK,1,8809977034054.0,LOGO PLAY,BOTTOMS (LONG),159.0,1.0,159.0,Jelena Z,Offline,14.45,73.43,73.43,49.2,49.2,85.57
90805,2024-10-01,17:03:10,CHATSWOOD,NSW,ADLV-24SS-ACTWPG-PNK,2652,THE POWERPUFF GIRLS X acmé de la vie beachtowel PINK,NA,8809977037093.0,ADLV X POWERPUFF GIRLS,ACCESSORIES,109.0,1.0,109.0,Fufu S,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90805,2024-10-01,17:03:10,CHATSWOOD,NSW,24FW-TP-ZP-LG-BBZ-CRM,2768,[acmé de la vie X HOSHI]  BASIC BIO WASHING HOODIE ZIP UP CREAM,2,8800270903146.0,HOSHI X ADLV,ZIP-UP JACKET/HOODIE,229.0,1.0,229.0,Fufu S,Offline,20.82,100.04,100.04,51.95,51.95,128.95999999999998
90806,2024-10-01,17:03:16,QV MELBOURNE,VIC,24FW-TP-SS-AW-RRS-BRN,2783,[acmé de la vie X HOSHI]  RETRO RABBIT SHORT SLEEVE T-SHIRT BROWN,2,8800270903542.0,HOSHI X ADLV,T-SHIRT,109.0,1.0,109.0,Zachary Tao,Offline,9.91,45.75,45.75,53.83,53.83,63.25
90807,2024-10-01,17:04:17,CHATSWOOD,NSW,24FW-TP-HD-AW-BSH-GRY,2777,[acmé de la vie X HOSHI]  BLUR SKETCH BEAR HOODIE GREY,2,8800270903429.0,HOSHI X ADLV,HOODIES,189.0,1.0,189.0,Fufu S,Offline,17.18,84.53,84.53,50.8,50.8,104.47
90808,2024-10-01,17:05:47,CHATSWOOD,NSW,ADLV-24SS-SSLRBR-PNK,2662,RABBIT BEAR DOLL LOGO SHORT SLEEVE T-SHIRT PINK,2,8809977038397.0,ART WORK,T-SHIRT,109.0,1.0,109.0,Fufu S,Offline,9.91,45.75,45.75,53.83,53.83,63.25
